Dte. Barri AEB SC Electors Votants Abstenció Nuls |Vots vàlids| Blancs ERC-AM BEC-ECG PSC-CP |BCN Cs| JUNTS PP CUP-AMUNT BCAP VOX PACMA EVE FC's PACT |UNIDOS SI| EB CNV PCPC P.D.S.J.E. PFiV PUM+J P-LIB |FE JONS| dCIDE |N P R S| |Partit més votat|
BARCELONA    1.142.444 756.007 386.437 2.012 753.995 2.625 160.990 156.157 138.748 99.494 78.957 37.745 29.335 28.230 8.723 6.359 1.886 1.145 695 567 432 383 371 317 215 194 146 131 93 57 ERC-AM
2 8 40 95 1.058 722 336 0 722 3 175 130 107 112 93 26 30 42 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ERC-AM
2 8 40 96 959 652 307 5 647 1 152 155 105 69 73 29 36 24 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 BEC-ECG
2 8 40 97 710 466 244 0 466 2 120 90 66 48 66 22 20 28 3 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 ERC-AM
2 8 41 98 1.020 665 355 1 664 1 152 114 98 91 107 21 39 25 7 3 3 1 0 0 0 0 1 0 0 1 0 0 0 0 ERC-AM
2 8 41 99 1.071 737 334 2 735 1 196 122 94 91 110 30 27 32 15 9 1 3 1 0 0 0 3 0 0 0 0 0 0 0 ERC-AM
2 8 41 100 1.020 755 265 0 755 1 175 122 113 99 128 46 26 31 5 4 4 0 1 0 0 0 0 0 0 0 0 0 0 0 ERC-AM
2 8 41 101 1.510 979 531 3 976 5 245 153 153 114 170 43 24 46 7 6 4 2 0 1 1 0 0 1 0 1 0 0 0 0 ERC-AM
2 8 42 102 1.040 754 286 1 753 3 164 115 109 109 136 39 21 40 8 3 1 1 1 0 1 2 0 0 0 0 0 0 0 0 ERC-AM
2 8 42 103 1.129 752 377 2 750 1 191 178 128 72 92 28 21 26 5 4 2 0 1 0 1 0 0 0 0 0 0 0 0 0 ERC-AM
2 8 42 104 834 596 238 1 595 2 148 82 83 90 108 18 9 41 7 2 1 0 0 0 1 0 1 0 1 1 0 0 0 0 ERC-AM
2 8 42 105 1.422 952 470 0 952 5 235 157 132 127 156 48 38 36 10 3 3 1 0 0 0 0 0 0 1 0 0 0 0 0 ERC-AM
2 8 43 106 990 687 303 4 683 15 155 78 114 116 114 28 21 33 3 5 0 0 0 0 1 0 0 0 0 0 0 0 0 0 ERC-AM
2 8 43 107 1.210 912 298 3 909 0 181 118 153 141 176 57 21 35 17 4 2 0 0 1 0 1 1 0 0 1 0 0 0 0 ERC-AM
2 8 43 108 1.206 865 341 0 865 2 150 119 155 154 129 66 11 41 21 10 2 0 1 1 1 1 1 0 0 0 0 0 0 0 PSC-CP
2 8 43 109 1.551 1.120 431 3 1.117 5 217 114 176 241 169 91 30 43 14 8 5 1 0 0 0 0 1 0 0 2 0 0 0 0 |BCN Cs|
2 9 44 110 1.295 888 407 3 885 2 214 130 112 143 116 48 33 47 22 10 3 2 0 0 0 2 0 1 0 0 0 0 0 0 ERC-AM
